	dtm	0.1	0.2	0.3	0.4	0.5
1344	2019-12-29 00:00:00	0.0402670422311125	4.972782988711675e-05	1.4921488760188966e-05	1.069798906557573e-05	8.363650581140214e-06
1345	2019-12-29 00:30:00	0.02876566010715826	1.1894734561992113e-05	1.8042671965149999e-06	1.1319466121670106e-06	1.3751859018871598e-06
1346	2019-12-29 01:00:00	0.03642302435451294	6.8731734484208305e-06	1.9269720083128233e-06	2.9006000054370827e-06	1.4167815027359837e-06
1347	2019-12-29 01:30:00	0.04054646904650136	5.2465595243144364e-06	2.8376369063130786e-06	1.9156467545107955e-06	9.556745902652526e-07
1348	2019-12-29 02:00:00	0.06047820213587471	7.856058796531163e-06	3.379683137868632e-06	1.2810469068532218e-06	1.3775647446305169e-06
1349	2019-12-29 02:30:00	0.030823494410484854	6.538752712745497e-06	3.900105438202523e-06	1.2920222003168957e-06	1.2928366448713854e-06
1350	2019-12-29 03:00:00	0.010587731474296256	1.7735333910764495e-05	7.33613593030255e-06	4.080872412417182e-06	2.712486784255393e-06
1351	2019-12-29 03:30:00	0.07782547555593138	1.198561417975006e-05	4.446277685517029e-06	2.0076866188311238e-06	1.771189613436721e-06
1352	2019-12-29 04:00:00	0.018954554339329337	8.533171510349933e-06	3.666978002355667e-06	1.7178241515257761e-06	1.2891764099087062e-06
1353	2019-12-29 04:30:00	0.010731725068646693	6.565497267549558e-06	3.709994710401221e-06	1.938700727397522e-06	1.1262798639619887e-06
1354	2019-12-29 05:00:00	0.0343973204583665	3.689054762381583e-05	1.4065335293481095e-05	1.022730148646808e-05	8.412125798084088e-06
1355	2019-12-29 05:30:00	0.05241779307766469	3.942197568865463e-05	1.5115658537601246e-05	9.399333298542609e-06	9.428325675685913e-06
1356	2019-12-29 06:00:00	0.03393494909542507	1.2098246013172897e-05	2.886059423949063e-06	2.225476212095286e-06	4.600703033148171e-06
1357	2019-12-29 06:30:00	0.028557338614744753	1.4373971779811973e-05	5.185340850594826e-06	2.6908671040136076e-06	2.6334991687876634e-06
1358	2019-12-29 07:00:00	0.028004104789224177	2.08431508943082e-05	8.863337658419306e-06	5.353444488436353e-06	3.945775836691129e-06
1359	2019-12-29 07:30:00	0.047155434200204245	1.5596898504999933e-05	6.435779531307531e-06	4.24783790234567e-06	2.8306197984707374e-06
1360	2019-12-29 08:00:00	0.039726365778970284	7.046575966607277e-06	2.1371332710096256e-06	1.6551942065084118e-06	8.988502897480534e-07
1361	2019-12-29 08:30:00	0.006185228623366911	2.3461191528161387e-05	7.5700912218881504e-06	5.444680134211295e-06	5.398816948619097e-06
1362	2019-12-29 09:00:00	0.05153611415925451	5.180344079416436e-05	1.9132276523186103e-05	1.2352731620952978e-05	1.1948753393968944e-05
1363	2019-12-29 09:30:00	0.008636568182507917	8.270640274538746e-06	2.097979865066612e-06	2.4163157430916724e-06	1.2562057604204958e-06
1364	2019-12-29 10:00:00	0.05366972301047824	4.737964822177186e-05	1.6640768857549143e-05	1.043352831133377e-05	8.773506399636162e-06
1365	2019-12-29 10:30:00	0.053841430455852095	1.614549679785059e-05	5.117487601984819e-06	3.7242254750196224e-06	2.897534929896695e-06
1366	2019-12-29 11:00:00	0.030929358842969514	2.4548978982683947e-05	6.858609622029862e-06	4.26975896665194e-06	4.699958277088682e-06
1367	2019-12-29 11:30:00	0.09218237311145648	4.7424117655449204e-05	1.7501510763247175e-05	1.0904027742164849e-05	1.0058470047448868e-05
1368	2019-12-29 12:00:00	0.02953352753982213	9.037856579362132e-06	3.2344412583506207e-06	1.608397774962857e-06	1.0139155330597856e-06
1369	2019-12-29 12:30:00	0.04230727964674924	5.172615661568835e-05	1.7002073705763024e-05	1.1114659456561158e-05	1.0409918763605394e-05
1370	2019-12-29 13:00:00	0.0049754954550186485	5.095586428328781e-05	1.7547659030318595e-05	1.1602667452672906e-05	1.0082359044152414e-05
1371	2019-12-29 13:30:00	0.02131978061615957	7.300306016963992e-05	2.5111166962487016e-05	1.6974397753661923e-05	1.4051948140583984e-05
1372	2019-12-29 14:00:00	0.015841661077417194	1.0711344167335647e-05	1.8491145083790444e-06	2.190145294325341e-06	1.349921424683069e-06
1373	2019-12-29 14:30:00	0.046427544451935865	5.685214619334765e-05	2.0167304202192396e-05	1.4552882935246382e-05	1.0769550849347186e-05
1374	2019-12-29 15:00:00	0.03051149104331897	8.551341350785228e-06	2.1960244474845626e-06	2.5523538970157424e-06	1.3017492658824633e-06
1375	2019-12-29 15:30:00	0.005125579646691428	1.511334043231376e-05	4.8976548871156175e-06	3.5158379565252023e-06	3.648054724201124e-06
1376	2019-12-29 16:00:00	0.03134474117418845	3.7095668791760805e-05	1.4214433448777728e-05	9.150427308314264e-06	8.09457347077252e-06
1377	2019-12-29 16:30:00	0.027052410558865474	8.11426801551015e-06	2.4479622483783704e-06	2.6693655076344185e-06	2.64486671973465e-06
1378	2019-12-29 17:00:00	0.006913321459227163	6.260319115550659e-06	1.8019695901502313e-06	1.7165277455439294e-06	1.629899076204842e-06
1379	2019-12-29 17:30:00	0.029834957698914904	3.897899011466417e-05	1.3855158021326125e-05	1.0444922711471049e-05	9.204828066699227e-06
1380	2019-12-29 18:00:00	0.06334145167251981	1.0219883324204128e-05	2.7431373251586436e-06	2.8870769564064895e-06	3.8612736703175876e-06
1381	2019-12-29 18:30:00	0.0499504241731874	6.573012157522087e-05	2.4232920951184984e-05	1.5717175052474234e-05	1.3897306019692594e-05
1382	2019-12-29 19:00:00	0.017893316782804706	3.451298398038835e-05	1.3537129753845117e-05	7.942474112998747e-06	7.517295009541871e-06
1383	2019-12-29 19:30:00	0.00569663647825944	1.7854460863376025e-05	6.7039867159132284e-06	4.153933052678773e-06	5.387515044829468e-06
1384	2019-12-29 20:00:00	0.003622507078125969	9.900670369606899e-06	2.7265319566645443e-06	1.9096135709821146e-06	2.3705138744611935e-06
1385	2019-12-29 20:30:00	0.011945727578365983	7.89898066315222e-06	3.177821718236222e-06	2.0682710703540657e-06	9.058127123510361e-07
1386	2019-12-29 21:00:00	0.015787823337520997	1.3220297165238923e-05	5.007178944340642e-06	2.6596921857259967e-06	2.442341889113817e-06
1387	2019-12-29 21:30:00	0.051018549962501436	1.5158699063520224e-05	3.99942907931844e-06	3.445941069676492e-06	2.1700028272820363e-06
1388	2019-12-29 22:00:00	0.035516269002410394	8.472653609301189e-05	3.049127740058504e-05	2.1415587598002604e-05	1.607370707465687e-05
1389	2019-12-29 22:30:00	0.02419393944529063	2.18533871910465e-05	5.144262923280793e-06	4.024675844460189e-06	4.285101040596841e-06
1390	2019-12-29 23:00:00	0.03946357642159293	4.879267055199061e-05	1.847297144103476e-05	1.2134767893104886e-05	9.981539995745511e-06
1391	2019-12-29 23:30:00	0.020550914416242096	9.716468679047383e-06	1.5123853231612858e-06	1.2107603961741648e-06	2.678796520047744e-06
1392	2019-12-30 00:00:00	0.01205621128768189	5.768962741252247e-06	1.8810971795149074e-06	1.3946668862134456e-06	2.593838897754403e-06
1393	2019-12-30 00:30:00	0.030278548375398135	1.057749980370132e-05	4.056012129278091e-06	2.711461029036766e-06	1.7443479071177577e-06
1394	2019-12-30 01:00:00	0.016305235330285266	4.4921233454293975e-06	1.461665483701578e-06	1.6866442267625387e-06	1.373478345924197e-06
1395	2019-12-30 01:30:00	0.05494497191554265	7.094955800027864e-06	1.8170629124395507e-06	1.1126314134275192e-06	1.4325958472029367e-06
1396	2019-12-30 02:00:00	0.009359214549734889	6.331542055258343e-06	2.4568589632757156e-06	2.2813632511476443e-06	1.0242324693830637e-06
1397	2019-12-30 02:30:00	0.010692056389978338	2.8881215059889964e-05	1.3033883165705705e-05	8.163743006192745e-06	5.53335550593734e-06
1398	2019-12-30 03:00:00	0.035818250651703964	8.027790762598013e-06	3.6654809259192434e-06	2.380651808049861e-06	2.499727891319902e-06
1399	2019-12-30 03:30:00	0.0028363312536393882	1.5036308858283404e-05	5.374905830317126e-06	4.198305764225989e-06	4.034534107579569e-06
1400	2019-12-30 04:00:00	0.030567559832000008	3.2277366791883836e-05	1.2437450735599963e-05	8.074572672249368e-06	8.32171599060457e-06
1401	2019-12-30 04:30:00	0.06370471022359335	6.404038148958652e-06	2.2937048687969805e-06	2.552522239984511e-06	1.6564057362819427e-06
1402	2019-12-30 05:00:00	0.00938009245703397	5.734795468889843e-06	1.6463907267414167e-06	1.4481806760867285e-06	2.997416901553073e-06
1403	2019-12-30 05:30:00	0.033694714932391005	6.95863219639967e-06	2.3872404014058877e-06	1.5623608234686232e-06	2.6851147932167525e-06
1404	2019-12-30 06:00:00	0.01830789446369549	6.398028597792297e-06	1.7186301148344385e-06	1.1112394268457242e-06	1.0618693665593312e-06
1405	2019-12-30 06:30:00	0.011880314532474562	2.587251543744923e-05	9.016317590601637e-06	5.475190802485359e-06	4.075874958382405e-06
1406	2019-12-30 07:00:00	0.013825813191714241	1.1287043209518724e-05	3.91215334088029e-06	2.4933184929020084e-06	3.591623249480759e-06
1407	2019-12-30 07:30:00	0.032773187456410474	6.902298314850264e-06	2.4183013168459685e-06	1.0937535064688964e-06	1.3719562327906864e-06
1408	2019-12-30 08:00:00	0.022570364426165255	3.443181888407684e-05	1.1651182072587671e-05	7.414651644188803e-06	6.1950983220701265e-06
1409	2019-12-30 08:30:00	0.014372231805805111	9.168746201895824e-06	2.6448098175051078e-06	2.022164628058879e-06	1.1931081262008615e-06
1410	2019-12-30 09:00:00	0.006650136791743764	2.6248893898281537e-05	8.418341318308892e-06	7.10129879458554e-06	4.572518769961156e-06
1411	2019-12-30 09:30:00	0.011352349797871301	7.628584595589465e-06	1.6961184531152563e-06	1.4308936241863378e-06	3.006253349030598e-06
1412	2019-12-30 10:00:00	0.008723871645166489	1.0278198903009948e-05	2.4356822777590608e-06	1.8756067949316348e-06	3.3592233482614168e-06
1413	2019-12-30 10:30:00	0.01760700748894212	1.1205019721943895e-05	2.5805032424453435e-06	1.8569167880441877e-06	3.99673523423195e-06
1414	2019-12-30 11:00:00	0.020815196363993933	1.4851280704360349e-05	4.380190648491785e-06	3.2312694630710442e-06	4.270771642906428e-06
1415	2019-12-30 11:30:00	0.02067756544079572	1.1367446741202135e-05	3.1355371252155307e-06	2.444324348296449e-06	3.4363059624727827e-06
1416	2019-12-30 12:00:00	0.044789507088145615	1.1074844036109902e-05	2.814618840939523e-06	2.664513278826989e-06	3.2456718768394047e-06
1417	2019-12-30 12:30:00	0.023722904366625764	1.109404089056466e-05	2.4400370961026284e-06	2.2052763944017787e-06	2.3146269348581557e-06
1418	2019-12-30 13:00:00	0.011601915608572102	5.7174856535111855e-06	1.2052872346722644e-06	1.8949191303017392e-06	1.3305651289080445e-06
1419	2019-12-30 13:30:00	0.020098561441285325	8.80877390523904e-06	3.2292104444908036e-06	2.2947406165488864e-06	1.3773830241784872e-06
1420	2019-12-30 14:00:00	0.04833243890675765	8.664732283418704e-06	1.7709741708228364e-06	1.358239116294428e-06	1.1163164327166637e-06
1421	2019-12-30 14:30:00	0.030221823815863115	1.570203557574931e-05	5.876692031733378e-06	4.302759439852306e-06	2.640984052548436e-06
1422	2019-12-30 15:00:00	0.02061026894702385	4.325559363003665e-05	1.5023982037401813e-05	9.193153492788365e-06	8.240955768744641e-06
1423	2019-12-30 15:30:00	0.022027298563344806	1.5512293043714962e-05	4.925604538581349e-06	3.2778656873269625e-06	4.19699822798275e-06
1424	2019-12-30 16:00:00	0.06362333079516654	4.6439752297978436e-05	1.7812799200781917e-05	1.0954912000966807e-05	9.173355986038172e-06
1425	2019-12-30 16:30:00	0.015192036833009924	1.6151080670835316e-05	5.794289227839732e-06	4.830408968899702e-06	3.9088751474143225e-06
1426	2019-12-30 17:00:00	0.007807956476413575	9.014552050588997e-06	2.7417456201044093e-06	3.8667806718099726e-06	2.1430634991097396e-06
1427	2019-12-30 17:30:00	0.007078712052028024	7.10120684170218e-06	2.2841985011175754e-06	2.25789661787402e-06	2.6037538966954848e-06
1428	2019-12-30 18:00:00	0.01183579519248969	4.248871380913377e-05	1.5269594010239528e-05	1.0196764530697934e-05	8.621346173574763e-06
1429	2019-12-30 18:30:00	0.03187220135772073	5.5625859354627e-05	2.2201489532314136e-05	1.4315694129174838e-05	1.2267257461357748e-05
1430	2019-12-30 19:00:00	0.031369123036439996	3.6446970594498066e-05	1.3880522468511445e-05	9.96021627696037e-06	7.788320823233343e-06
1431	2019-12-30 19:30:00	0.05142353033150173	5.818286975428964e-06	1.0671456593735907e-06	1.456626352578099e-06	3.0343831334275007e-06
1432	2019-12-30 20:00:00	0.021874126113572177	2.5105269593055685e-05	9.434683378813856e-06	6.766060924039349e-06	6.5253494566893415e-06
1433	2019-12-30 20:30:00	0.018859751709171126	9.787402250083704e-06	4.294550361332296e-06	3.1155792670920036e-06	2.4484366966265726e-06
1434	2019-12-30 21:00:00	0.0045140430120771185	6.5422914363881815e-06	3.037687900863688e-06	1.2558019018419053e-06	1.0515309950263278e-06
1435	2019-12-30 21:30:00	0.006416910666976305	5.413164104191546e-06	2.577758625175593e-06	3.025811469848478e-06	1.568286062350751e-06
1436	2019-12-30 22:00:00	0.017050697452914352	6.257894064019407e-06	1.7226220963457586e-06	2.1431142987645123e-06	3.4454040328053054e-06
1437	2019-12-30 22:30:00	0.014634286922463376	1.229292151078544e-05	3.6560141142256817e-06	4.158990852130052e-06	4.125760759752148e-06
1438	2019-12-30 23:00:00	0.014001994696076102	7.230662848833313e-06	1.2885022851558322e-06	2.4718232831220003e-06	2.9461544616809405e-06
1439	2019-12-30 23:30:00	0.011388646206254648	1.6037591541975477e-05	5.380910169739811e-06	6.117071096957848e-06	2.800832047820896e-06
1440	2019-12-31 00:00:00	0.008491913798478494	8.94150581684759e-06	3.6417079145610013e-06	2.971941167987766e-06	1.2682335212542907e-06
1441	2019-12-31 00:30:00	0.01934842655768303	4.5505109258118644e-05	1.482593204879726e-05	1.0659104665981723e-05	7.074707811843093e-06
1442	2019-12-31 01:00:00	0.004719255318956042	2.7821391149964926e-06	2.3112215437891517e-06	1.2681130159059965e-06	9.022744632523787e-07
1443	2019-12-31 01:30:00	0.007868465884020074	4.2930659843100495e-06	2.4250855789696e-06	2.655962283454804e-06	2.2091629170180706e-06
1444	2019-12-31 02:00:00	0.02184482346451893	2.530448060329357e-06	1.0413179618105761e-06	1.9220039238325613e-06	2.9341904853107212e-06
1445	2019-12-31 02:30:00	0.019787064463944508	2.390026544163134e-05	8.882968039315187e-06	8.894176629243094e-06	5.444259884678208e-06
1446	2019-12-31 03:00:00	0.0050962368507085605	4.557142336386702e-05	1.8246082055340713e-05	1.3075715612777926e-05	1.04757751096635e-05
1447	2019-12-31 03:30:00	0.059015747024527915	2.1159984804423697e-05	8.818629801827104e-06	5.4839763602655865e-06	5.4520897583296036e-06
1448	2019-12-31 04:00:00	0.017735860217439187	4.164665887799212e-06	3.7997128169251045e-06	2.1532912564883393e-06	1.0203905576967409e-06
1449	2019-12-31 04:30:00	0.02058677360980841	1.1477828200645748e-05	6.379989859422059e-06	3.0004507276712533e-06	2.36690827754178e-06
1450	2019-12-31 05:00:00	0.012950774409195167	3.4546756025452356e-05	1.3422842739280222e-05	8.481851092622773e-06	7.146314705974987e-06
1451	2019-12-31 05:30:00	0.03835698705762273	6.375995214812331e-06	1.9916094290100915e-06	2.176890149972341e-06	1.9908064869065964e-06
1452	2019-12-31 06:00:00	0.028949372606051755	4.908953711242589e-06	1.5169913305585186e-06	1.0389619414552847e-06	8.288202873159447e-07
1453	2019-12-31 06:30:00	0.042880542029314586	8.319519915799093e-06	4.46556777563973e-06	1.7584784543422754e-06	1.354455761711517e-06
1454	2019-12-31 07:00:00	0.01368185335321861	5.621890102515589e-06	1.2241403464137846e-06	9.39211212661882e-07	9.63509231130255e-07
1455	2019-12-31 07:30:00	0.032649291092803734	9.267864654203306e-06	3.675629682237439e-06	2.3107645838533462e-06	1.7364939846484577e-06
